/mnt/nas03/phenomx/huvio/huvio_docker/input,S6046CCKPB11689404,ERROR,8,14,0,,,,,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,,,,,ERROR,ERROR,ERROR,ERROR
/mnt/nas03/phenomx/huvio/huvio_docker/input,S6046CCKPB11702405,ERROR,6,16,0,,,,,,,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
/mnt/nas03/phenomx/huvio/huvio_docker/input,S6046CCKPB11698612,ERROR,9,13,0,,,,,,,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,,,,ERROR,ERROR,ERROR,ERROR,ERROR
